YEAR,LOCATION_CODE,REACH,STRATUM,EF_EFFORT,SPECIES,NUMBER,LENGTH,WEIGHT
2020,20I6.1USI,I06,SCB,15,BLG,1,126,66
2020,20I6.1USI,I06,SCB,15,SFS,2,50,
2020,20I6.1USI,I06,SCB,15,SFS,3,40,
2020,20I6.1USI,I06,SCB,15,SFS,2,60,
2020,20I6.1USI,I06,SCB,15,SAB,1,323,508
2020,20I6.1USI,I06,SCB,15,BLG,1,90,
2020,20I6.1USI,I06,SCB,15,SHG,1,532,559
2020,20I6.1USI,I06,SCB,15,BLG,1,20,
2020,20I6.1USI,I06,SCB,15,EMS,5,30,
2020,20I6.1USI,I06,SCB,15,EMS,10,20,
2020,20I6.1USI,I06,SCB,15,SCP,1,570,2130
2020,20I6.1USI,I06,SCB,15,SCP,1,563,1996
2020,20I6.1USI,I06,SCB,15,SCP,1,560,1850
2020,20I6.1USI,I06,SCB,15,SCP,1,516,1480
2020,20I6.1USI,I06,SCB,15,SCP,1,559,1829
2020,20I6.1USI,I06,SCB,15,SCP,1,565,1946
2020,20I6.1USI,I06,SCB,15,SCP,1,556,1766
2020,20I6.1USI,I06,SCB,15,SCP,1,556,2002
2020,20I6.1USI,I06,SCB,15,SCP,1,523,1668
2020,20I6.1USI,I06,SCB,15,SCP,1,583,2427
2020,20I6.1USI,I06,SCB,15,SCP,1,544,2014
2020,20I6.1USI,I06,SCB,15,SCP,1,555,1685
2020,20I6.1USI,I06,SCB,15,SCP,1,557,1785
2020,20I6.1USI,I06,SCB,15,SCP,1,576,2088
2020,20I6.1USI,I06,SCB,15,SCP,1,592,2171
2020,20I6.1USI,I06,SCB,15,SCP,1,575,2127
2020,20I6.1USI,I06,SCB,15,SCP,1,534,1540
2020,20I6.1USI,I06,SCB,15,SCP,1,560,1890
2020,20I6.1USI,I06,SCB,15,SCP,1,548,1782
2020,20I6.1USI,I06,SCB,15,SCP,1,533,1535
2020,20I6.1USI,I06,SCB,15,CAP,1,572,2391
2020,20I6.1USI,I06,SCB,15,CAP,1,508,1725
2020,20I6.1USI,I06,SCB,15,GRC,1,751,4333
2020,20I6.1USI,I06,SCB,15,BLG,1,70,
2020,20I6.1R02,I06,MCB-U,15,SCP,1,588,2096
2020,20I6.1R02,I06,MCB-U,15,CAP,1,510,1692
2020,20I6.1R02,I06,MCB-U,15,LOG,1,620,443
2020,20I6.1R02,I06,MCB-U,15,LOG,1,448,142
2020,20I6.1R02,I06,MCB-U,15,BGB,1,508,2022
2020,20I6.1R02,I06,MCB-U,15,SAB,1,307,418
2020,20I6.1R02,I06,MCB-U,15,BLG,1,106,30
2020,20I6.1R02,I06,MCB-U,15,BLG,1,108,32
2020,20I6.1R02,I06,MCB-U,15,WHB,1,194,96
2020,20I6.1R02,I06,MCB-U,15,BLC,1,228,190
2020,20I6.1R02,I06,MCB-U,15,RVC,1,366,703
2020,20I6.1R02,I06,MCB-U,15,BUM,1,70,
2020,20I6.1R02,I06,MCB-U,15,EMS,27,70,
2020,20I6.1R02,I06,MCB-U,15,EMS,15,60,
2020,20I6.1R02,I06,MCB-U,15,EMS,7,80,
2020,20I6.1R02,I06,MCB-U,15,EMS,4,50,
2020,20I6.1R02,I06,MCB-U,15,CAP,1,390,812
2020,20I6.1R02,I06,MCB-U,15,FRD,1,182,85
2020,20I6.1R02,I06,MCB-U,15,FRD,1,153,60
2020,20I6.1R02,I06,MCB-U,15,YLB,1,126,29
2020,20I6.1R02,I06,MCB-U,15,UCT,1,152,50
2020,20I6.1R02,I06,MCB-U,15,ORS,1,60,
2020,20I6.1R02,I06,MCB-U,15,BLG,1,70,
2020,20I6.1R02,I06,MCB-U,15,ORS,1,40,
2020,20I6.1R02,I06,MCB-U,15,YLB,1,203,104
2020,20I6.1R02,I06,MCB-U,15,SFS,3,50,
2020,20I6.1R02,I06,MCB-U,15,GOR,1,220,106
2020,20I6.1R02,I06,MCB-U,15,ORS,1,40,
2020,20I6.1R02,I06,MCB-U,15,EMS,1,70,
2020,20I6.1R01,I06,MCB-U,15,CAP,1,513,1829
2020,20I6.1R01,I06,MCB-U,15,CAP,1,548,2371
2020,20I6.1R01,I06,MCB-U,15,SCP,1,591,2284
2020,20I6.1R01,I06,MCB-U,15,SCP,1,536,1677
2020,20I6.1R01,I06,MCB-U,15,SCP,1,555,1808
2020,20I6.1R01,I06,MCB-U,15,SCP,1,545,1671
2020,20I6.1R01,I06,MCB-U,15,BLG,1,142,77
2020,20I6.1R01,I06,MCB-U,15,FCF,1,271,200
2020,20I6.1R01,I06,MCB-U,15,FRD,1,145,43
2020,20I6.1R01,I06,MCB-U,15,FRD,1,163,46
2020,20I6.1R01,I06,MCB-U,15,BLG,1,128,51
2020,20I6.1R01,I06,MCB-U,15,BLG,1,132,60
2020,20I6.1R01,I06,MCB-U,15,SPS,1,20,
2020,20I6.1R01,I06,MCB-U,15,EMS,13,70,
2020,20I6.1R01,I06,MCB-U,15,SPS,3,30,
2020,20I6.1R01,I06,MCB-U,15,CAP,1,628,4067
2020,20I6.1R01,I06,MCB-U,15,BLG,1,140,70
2020,20I6.1R01,I06,MCB-U,15,BLG,1,70,
2020,20I6.1R01,I06,MCB-U,15,ORS,1,50,
2020,20I6.1R01,I06,MCB-U,15,CAP,1,532,1835
2020,20I6.1R01,I06,MCB-U,15,BUM,1,60,
2020,20I6.1R01,I06,MCB-U,15,SAR,1,60,
2020,20I6.1R01,I06,MCB-U,15,SAR,1,50,
2020,20I6.1R01,I06,MCB-U,15,EMS,14,60,
2020,20I6.1R01,I06,MCB-U,15,EMS,4,80,
2020,20I6.1R01,I06,MCB-U,15,EMS,1,40,
2020,20I6.1R01,I06,MCB-U,15,EMS,3,50,
2020,20I6.1R01,I06,MCB-U,15,BUM,1,50,
2020,20I6.1R01,I06,MCB-U,15,GZS,1,173,
2020,20I6.1R01,I06,MCB-U,15,SAR,1,209,67
2020,20I6.1R01,I06,MCB-U,15,SVS,1,80,
2020,20I6.1R01,I06,MCB-U,15,BUM,1,60,
2020,20I6.1R01,I06,MCB-U,15,RVS,1,50,
2020,20I6.1R01,I06,MCB-U,15,RVS,1,60,
2020,20I6.1R01,I06,MCB-U,15,SUM,2,90,
2020,20I6.1R03,I06,MCB-U,15,CAP,1,593,2760
2020,20I6.1R03,I06,MCB-U,15,CAP,1,525,1893
2020,20I6.1R03,I06,MCB-U,15,CAP,1,516,1787
2020,20I6.1R03,I06,MCB-U,15,CAP,1,496,1574
2020,20I6.1R03,I06,MCB-U,15,CAP,1,422,989
2020,20I6.1R03,I06,MCB-U,15,EMS,1,70,
2020,20I6.1R03,I06,MCB-U,15,BLG,1,113,39
2020,20I6.1R03,I06,MCB-U,15,BLG,1,129,52
2020,20I6.1R03,I06,MCB-U,15,FRD,1,181,66
2020,20I6.1R03,I06,MCB-U,15,FRD,1,176,61
2020,20I6.1R03,I06,MCB-U,15,FRD,1,150,44
2020,20I6.1R03,I06,MCB-U,15,EMS,6,60,
2020,20I6.1R03,I06,MCB-U,15,LOG,1,731,845
2020,20I6.1R03,I06,MCB-U,15,LOG,1,419,123
2020,20I6.1R03,I06,MCB-U,15,BLG,1,111,34
2020,20I6.1R03,I06,MCB-U,15,BLG,2,90,
2020,20I6.1R03,I06,MCB-U,15,RVC,1,211,131
2020,20I6.1R03,I06,MCB-U,15,BLG,1,113,44
2020,20I6.1R03,I06,MCB-U,15,FRD,1,174,72
2020,20I6.1R03,I06,MCB-U,15,FRD,1,160,50
2020,20I6.1R03,I06,MCB-U,15,FRD,1,155,51
2020,20I6.1R03,I06,MCB-U,15,CAP,1,475,1374
2020,20I6.1R03,I06,MCB-U,15,FRD,1,253,222
2020,20I6.1R03,I06,MCB-U,15,FRD,1,203,100
2020,20I6.1R03,I06,MCB-U,15,GZS,1,222,95
2020,20I6.1R03,I06,MCB-U,15,FRD,1,170,57
2020,20I6.1R03,I06,MCB-U,15,BLG,1,104,26
2020,20I6.1R03,I06,MCB-U,15,EMS,1,50,
2020,20I6.1R03,I06,MCB-U,15,RVS,2,60,
2020,20I6.1R03,I06,MCB-U,15,CAP,1,323,501
2020,20I6.1R03,I06,MCB-U,15,FRD,1,162,46
2020,20I6.1R03,I06,MCB-U,15,SAR,1,185,38
2020,20I6.1R03,I06,MCB-U,15,SAR,1,205,56
2020,20I6.1R03,I06,MCB-U,15,UCY,1,20,
2020,20I6.1R08,I06,MCB-U,15,SCP,1,552,1853
2020,20I6.1R08,I06,MCB-U,15,SCP,1,469,1091
2020,20I6.1R08,I06,MCB-U,15,CAP,1,453,1057
2020,20I6.1R08,I06,MCB-U,15,CAP,1,370,700
2020,20I6.1R08,I06,MCB-U,15,GRC,1,855,7400
2020,20I6.1R08,I06,MCB-U,15,SCP,1,541,1733
2020,20I6.1R08,I06,MCB-U,15,BLG,1,130,61
2020,20I6.1R08,I06,MCB-U,15,GZS,1,151,
2020,20I6.1R08,I06,MCB-U,15,SMB,1,362,614
2020,20I6.1R08,I06,MCB-U,15,SMB,1,293,342
2020,20I6.1R08,I06,MCB-U,15,BLG,1,128,67
2020,20I6.1R08,I06,MCB-U,15,WHB,1,342,500
2020,20I6.1R08,I06,MCB-U,15,BLG,1,105,38
2020,20I6.1R08,I06,MCB-U,15,BGB,1,412,1097
2020,20I6.1R08,I06,MCB-U,15,BLG,3,80,
2020,20I6.1R08,I06,MCB-U,15,SAB,1,308,431
2020,20I6.1R08,I06,MCB-U,15,SAB,1,472,1610
2020,20I6.1R08,I06,MCB-U,15,CAP,1,510,2002
2020,20I6.1R08,I06,MCB-U,15,SMB,1,231,199
2020,20I6.1R08,I06,MCB-U,15,SFS,1,70,
2020,20I6.1R08,I06,MCB-U,15,SFS,1,60,
2020,20I6.1R08,I06,MCB-U,15,SAB,1,422,1244
2020,20I6.1R08,I06,MCB-U,15,SAB,1,360,771
2020,20I6.1R08,I06,MCB-U,15,SMB,1,121,40
2020,20I6.1R08,I06,MCB-U,15,SMB,1,130,44
2020,20I6.1R08,I06,MCB-U,15,SMB,1,118,37
2020,20I6.1R08,I06,MCB-U,15,BGB,1,510,2321
2020,20I6.1R08,I06,MCB-U,15,BLG,1,120,69
2020,20I6.1R08,I06,MCB-U,15,FCF,1,339,466
2020,20I6.1R08,I06,MCB-U,15,CCF,1,451,883
2020,20I6.1R08,I06,MCB-U,15,SAB,1,389,918
2020,20I6.1R08,I06,MCB-U,15,BLG,1,136,87
2020,20I6.1R08,I06,MCB-U,15,BLG,1,141,99
2020,20I6.1R08,I06,MCB-U,15,SMB,1,223,187
2020,20I6.1R08,I06,MCB-U,15,SMB,1,342,558
2020,20I6.1R08,I06,MCB-U,15,SMB,1,240,197
2020,20I6.1R08,I06,MCB-U,15,GZS,1,158,
2020,20I6.1R08,I06,MCB-U,15,GZS,1,157,
2020,20I6.1R08,I06,MCB-U,15,FRD,1,407,1029
2020,20I6.1R08,I06,MCB-U,15,SAR,1,245,156
2020,20I6.1R08,I06,MCB-U,15,SMB,1,216,158
2020,20I6.1R08,I06,MCB-U,15,SFS,1,50,
2020,20I6.1R08,I06,MCB-U,15,EMS,20,70,
2020,20I6.1R08,I06,MCB-U,15,EMS,1,90,
2020,20I6.1R08,I06,MCB-U,15,EMS,3,80,
2020,20I6.1R08,I06,MCB-U,15,EMS,2,50,
2020,20I6.1R08,I06,MCB-U,15,EMS,10,60,
2020,20I6.1R08,I06,MCB-U,15,UCY,1,30,
2020,20I6.1R09,I06,MCB-U,15,FRD,1,330,391
2020,20I6.1R09,I06,MCB-U,15,SCP,1,545,1654
2020,20I6.1R09,I06,MCB-U,15,SCP,1,563,1876
2020,20I6.1R09,I06,MCB-U,15,SCP,1,540,1655
2020,20I6.1R09,I06,MCB-U,15,CAP,1,539,2258
2020,20I6.1R09,I06,MCB-U,15,SCP,1,569,1811
2020,20I6.1R09,I06,MCB-U,15,SCP,1,546,1838
2020,20I5.1R08,I05,MCB-U,15,MOO,1,261,170
2020,20I5.1R08,I05,MCB-U,15,SCP,1,606,2382
2020,20I5.1R08,I05,MCB-U,15,SCP,1,606,2332
2020,20I5.1R08,I05,MCB-U,15,SAB,1,410,932
2020,20I5.1R08,I05,MCB-U,15,SAB,1,353,667
2020,20I5.1R08,I05,MCB-U,15,RVC,1,306,388
2020,20I5.1R08,I05,MCB-U,15,RVC,1,310,432
2020,20I5.1R08,I05,MCB-U,15,RVC,1,394,958
2020,20I5.1R08,I05,MCB-U,15,SAB,1,378,727
2020,20I5.1R08,I05,MCB-U,15,RVC,1,402,979
2020,20I5.1R08,I05,MCB-U,15,SAB,1,445,1336
2020,20I5.1R08,I05,MCB-U,15,SMB,1,325,442
2020,20I5.1R08,I05,MCB-U,15,SAB,1,397,781
2020,20I5.1R08,I05,MCB-U,15,SAB,1,395,897
2020,20I5.1R08,I05,MCB-U,15,SAB,1,396,883
2020,20I5.1R08,I05,MCB-U,15,SAB,1,424,1041
2020,20I5.1R08,I05,MCB-U,15,SAB,1,403,920
2020,20I5.1R08,I05,MCB-U,15,SAB,1,370,851
2020,20I5.1R08,I05,MCB-U,15,SAB,1,368,780
2020,20I5.1R08,I05,MCB-U,15,CCF,1,519,1545
2020,20I5.1R08,I05,MCB-U,15,SAB,1,418,1079
2020,20I5.1R08,I05,MCB-U,15,SAB,1,414,1024
2020,20I5.1R08,I05,MCB-U,15,SAB,1,417,1036
2020,20I5.1R08,I05,MCB-U,15,SFS,2,60,
2020,20I5.1R08,I05,MCB-U,15,EMS,2,90,
2020,20I5.1R08,I05,MCB-U,15,EMS,4,80,
2020,20I5.1R08,I05,MCB-U,15,EMS,6,70,
2020,20I5.1R08,I05,MCB-U,15,EMS,4,60,
2020,20I5.1R08,I05,MCB-U,15,BUM,1,50,
2020,20I5.1R03,I05,MCB-U,15,SVR,1,495,1474
2020,20I5.1R03,I05,MCB-U,15,SVR,1,399,644
2020,20I5.1R03,I05,MCB-U,15,SVR,1,496,1416
2020,20I5.1R03,I05,MCB-U,15,SAB,1,377,791
2020,20I5.1R03,I05,MCB-U,15,CCF,1,409,638
2020,20I5.1R03,I05,MCB-U,15,SAB,1,415,1024
2020,20I5.1R03,I05,MCB-U,15,SAB,1,419,1090
2020,20I5.1R03,I05,MCB-U,15,SAB,1,426,1089
2020,20I5.1R03,I05,MCB-U,15,SAB,1,403,904
2020,20I5.1R03,I05,MCB-U,15,SMB,1,129,24
2020,20I5.1R03,I05,MCB-U,15,BLG,1,117,33
2020,20I5.1R03,I05,MCB-U,15,SAB,1,425,1139
2020,20I5.1R03,I05,MCB-U,15,SMB,1,220,125
2020,20I5.1R03,I05,MCB-U,15,BLG,1,178,164
2020,20I5.1R03,I05,MCB-U,15,SAB,1,428,1091
2020,20I5.1R03,I05,MCB-U,15,SAB,1,405,968
2020,20I5.1R03,I05,MCB-U,15,GSF,1,136,55
2020,20I5.1R03,I05,MCB-U,15,SAB,1,488,1460
2020,20I5.1R03,I05,MCB-U,15,BLG,1,156,88
2020,20I5.1R03,I05,MCB-U,15,SAB,1,364,746
2020,20I5.1R03,I05,MCB-U,15,BLG,1,111,26
2020,20I5.1R03,I05,MCB-U,15,SMB,1,110,14
2020,20I5.1R03,I05,MCB-U,15,GOR,1,314,318
2020,20I5.1R03,I05,MCB-U,15,SMB,1,126,27
2020,20I5.1R03,I05,MCB-U,15,EMS,12,90,
2020,20I5.1R03,I05,MCB-U,15,EMS,25,60,
2020,20I5.1R03,I05,MCB-U,15,EMS,19,80,
2020,20I5.1R03,I05,MCB-U,15,EMS,4,100,
2020,20I5.1R03,I05,MCB-U,15,EMS,36,70,
2020,20I5.1R03,I05,MCB-U,15,BLG,1,60,
2020,20I5.1R03,I05,MCB-U,15,BAK,1,60,
2020,20I5.1R03,I05,MCB-U,15,GSF,1,80,
2020,20I5.1R03,I05,MCB-U,15,BUM,1,40,
2020,20I5.1R03,I05,MCB-U,15,BUM,1,30,
2020,20I5.1R03,I05,MCB-U,15,BLS,1,40,
2020,20I5.1R03,I05,MCB-U,15,SAS,1,40,
2020,20I5.1R03,I05,MCB-U,15,EMS,1,50,
2020,20I5.1R09,I05,MCB-U,15,FRD,1,228,288
2020,20I5.1R09,I05,MCB-U,15,CCF,1,449,1526
2020,20I5.1R09,I05,MCB-U,15,FRD,1,277,293
2020,20I5.1R09,I05,MCB-U,15,CCF,1,350,426
2020,20I5.1R09,I05,MCB-U,15,CCF,1,362,476
2020,20I5.1R09,I05,MCB-U,15,FRD,1,201,116
2020,20I5.1R09,I05,MCB-U,15,FRD,1,161,63
2020,20I5.1R09,I05,MCB-U,15,FRD,1,307,381
2020,20I5.1R09,I05,MCB-U,15,FRD,1,338,561
2020,20I5.1R09,I05,MCB-U,15,FRD,1,339,473
2020,20I5.1R09,I05,MCB-U,15,BLG,1,104,33
2020,20I5.1R09,I05,MCB-U,15,EMS,4,90,
2020,20I5.1R09,I05,MCB-U,15,EMS,17,60,
2020,20I5.1R09,I05,MCB-U,15,EMS,12,80,
2020,20I5.1R09,I05,MCB-U,15,EMS,16,70,
2020,20I5.1R09,I05,MCB-U,15,EMS,1,70,
2020,20I5.1R09,I05,MCB-U,15,RES,1,50,
2020,20I5.1R09,I05,MCB-U,15,RES,1,40,
2020,20I5.1R09,I05,MCB-U,15,BUM,2,70,
2020,20I5.1R09,I05,MCB-U,15,BUM,4,50,
2020,20I5.1R09,I05,MCB-U,15,BUM,1,40,
2020,20I3.1R02,I03,MCB-U,15,LMB,1,326,501
2020,20I3.1R02,I03,MCB-U,15,LMB,1,268,247
2020,20I3.1R02,I03,MCB-U,15,GZS,1,170,
2020,20I3.1R02,I03,MCB-U,15,SMB,1,211,139
2020,20I3.1R02,I03,MCB-U,15,GZS,1,167,
2020,20I3.1R02,I03,MCB-U,15,SMB,1,183,88
2020,20I3.1R02,I03,MCB-U,15,BLG,1,160,86
2020,20I3.1R02,I03,MCB-U,15,BLG,1,121,37
2020,20I3.1R02,I03,MCB-U,15,BLG,1,140,60
2020,20I3.1R02,I03,MCB-U,15,GSF,1,123,
2020,20I3.1R02,I03,MCB-U,15,GZS,1,174,
2020,20I3.1R02,I03,MCB-U,15,BLG,1,105,24
2020,20I3.1R02,I03,MCB-U,15,BLG,1,90,
2020,20I3.1R02,I03,MCB-U,15,GSF,1,117,32
2020,20I3.1R02,I03,MCB-U,15,BLG,1,113,28
2020,20I3.1R02,I03,MCB-U,15,BLG,1,80,
2020,20I3.1R02,I03,MCB-U,15,BLG,4,70,
2020,20I3.1R02,I03,MCB-U,15,NSF,1,90,
2020,20I3.1R02,I03,MCB-U,15,SMB,1,220,129
2020,20I3.1R02,I03,MCB-U,15,SMB,1,100,12
2020,20I3.1R02,I03,MCB-U,15,GZS,1,196,
2020,20I3.1R02,I03,MCB-U,15,SMB,1,158,51
2020,20I3.1R02,I03,MCB-U,15,LMB,1,149,40
2020,20I3.1R02,I03,MCB-U,15,GZS,1,159,
2020,20I3.1R02,I03,MCB-U,15,GZS,1,172,
2020,20I3.1R02,I03,MCB-U,15,GZS,1,182,
2020,20I3.1R01,I03,MCB-U,15,LMB,1,255,246
2020,20I3.1R01,I03,MCB-U,15,GZS,1,171,
2020,20I3.1R01,I03,MCB-U,15,BLG,1,145,71
2020,20I3.1R01,I03,MCB-U,15,LMB,1,222,164
2020,20I3.1R01,I03,MCB-U,15,CCF,1,185,49
2020,20I3.1R01,I03,MCB-U,15,BLG,1,153,84
2020,20I3.1R01,I03,MCB-U,15,YEB,1,245,242
2020,20I3.1R01,I03,MCB-U,15,LMB,1,324,516
2020,20I3.1R01,I03,MCB-U,15,GZS,1,162,
2020,20I3.1R01,I03,MCB-U,15,BLG,1,146,65
2020,20I3.1R01,I03,MCB-U,15,GZS,1,182,
2020,20I3.1R01,I03,MCB-U,15,BLG,2,90,
2020,20I3.1R01,I03,MCB-U,15,BLG,1,50,
2020,20I3.1R01,I03,MCB-U,15,YEB,1,154,53
2020,20I3.1R01,I03,MCB-U,15,GZS,1,178,
2020,20I3.1R01,I03,MCB-U,15,GZS,1,194,
2020,20I3.1R01,I03,MCB-U,15,GZS,1,187,
2020,20I3.1R01,I03,MCB-U,15,LMB,1,165,80
2020,20I3.1R01,I03,MCB-U,15,GOR,1,198,108
2020,20I3.1R01,I03,MCB-U,15,GZS,1,364,530
2020,20I3.1R01,I03,MCB-U,15,BLG,1,153,107
2020,20I3.1R01,I03,MCB-U,15,BLG,1,126,42
2020,20I3.1R01,I03,MCB-U,15,GZS,1,158,
2020,20I3.1R01,I03,MCB-U,15,BLS,12,60,
2020,20I3.1R01,I03,MCB-U,15,BLS,20,70,
2020,20I3.1R01,I03,MCB-U,15,BLS,50,50,
2020,20I3.1R01,I03,MCB-U,15,BLS,5,40,
2020,20I3.1R01,I03,MCB-U,15,ROB,1,163,89
2020,20I3.1R01,I03,MCB-U,15,BLG,1,135,62
2020,20I3.1R01,I03,MCB-U,15,BLG,1,113,33
2020,20I3.1R01,I03,MCB-U,15,BLG,1,70,
2020,20I3.1R01,I03,MCB-U,15,GSF,3,60,
2020,20I3.1R01,I03,MCB-U,15,GSF,1,106,32
2020,20I3.1R01,I03,MCB-U,15,GSF,3,50,
2020,20I3.1R01,I03,MCB-U,15,BLG,1,60,
2020,20I3.1R01,I03,MCB-U,15,BLG,1,40,
2020,20I3.1R01,I03,MCB-U,15,NSF,1,106,40
2020,20I3.1R01,I03,MCB-U,15,BLG,2,50,
2020,20I3.1R01,I03,MCB-U,15,BLG,1,80,
2020,20I3.1R01,I03,MCB-U,15,ROG,1,50,
2020,20I3.1R01,I03,MCB-U,15,GSF,1,40,
2020,20I3.1R08,I03,MCB-U,15,BLG,2,50,
2020,20I3.1R08,I03,MCB-U,15,GZS,1,162,
2020,20I3.1R08,I03,MCB-U,15,BUM,1,40,
2020,20I3.1R08,I03,MCB-U,15,CAP,1,392,951
2020,20I3.1R08,I03,MCB-U,15,LMB,1,290,393
2020,20I3.1R08,I03,MCB-U,15,BLG,2,40,
2020,20I3.1R08,I03,MCB-U,15,BLG,1,80,
2020,20I3.1R08,I03,MCB-U,15,BLG,1,60,
2020,20I4.1R05,I04,MCB-U,15,SMB,1,296,297
2020,20I4.1R05,I04,MCB-U,15,SMB,1,159,56
2020,20I4.1R05,I04,MCB-U,15,LMB,1,164,57
2020,20I4.1R05,I04,MCB-U,15,BLG,1,132,38
2020,20I4.1R05,I04,MCB-U,15,GSF,3,80,
2020,20I4.1R05,I04,MCB-U,15,LMB,1,142,57
2020,20I4.1R05,I04,MCB-U,15,LMB,1,136,42
2020,20I4.1R05,I04,MCB-U,15,LMB,1,140,38
2020,20I4.1R05,I04,MCB-U,15,GSF,3,60,
2020,20I4.1R05,I04,MCB-U,15,GSF,1,70,
2020,20I4.1R05,I04,MCB-U,15,GSF,1,40,
2020,20I4.1R05,I04,MCB-U,15,LMB,1,304,392
2020,20I4.1R05,I04,MCB-U,15,GZS,1,179,
2020,20I4.1R05,I04,MCB-U,15,BLG,1,50,
2020,20I4.1R05,I04,MCB-U,15,SFS,3,50,
2020,20I4.1R05,I04,MCB-U,15,BLS,3,40,
2020,20I4.1R05,I04,MCB-U,15,BLS,1,50,
2020,20I4.1R05,I04,MCB-U,15,BLS,1,30,
2020,20I4.1R05,I04,MCB-U,15,LMB,1,30,
2020,20I4.1R05,I04,MCB-U,15,THS,1,50,
2020,20I4.1R05,I04,MCB-U,15,SFS,1,40,
2020,20I4.1R05,I04,MCB-U,15,GZS,1,166,
2020,20I4.1R05,I04,MCB-U,15,GOR,1,266,
2020,20I4.1R05,I04,MCB-U,15,GSF,5,50,
2020,20I4.1R05,I04,MCB-U,15,BLG,1,70,
2020,20I4.1R05,I04,MCB-U,15,BLG,1,40,
2020,20I4.1R05,I04,MCB-U,15,ORS,1,60,
2020,20I4.1R06,I04,MCB-U,15,SMB,1,229,137
2020,20I4.1R06,I04,MCB-U,15,SVR,1,430,901
2020,20I4.1R06,I04,MCB-U,15,WHB,1,315,319
2020,20I4.1R06,I04,MCB-U,15,RVC,1,440,1111
2020,20I4.1R06,I04,MCB-U,15,SMB,1,80,
2020,20I4.1R06,I04,MCB-U,15,SMB,1,213,112
2020,20I4.1R06,I04,MCB-U,15,SMB,1,140,37
2020,20I4.1R06,I04,MCB-U,15,EMS,6,70,
2020,20I4.1R06,I04,MCB-U,15,EMS,6,60,
2020,20I4.1R06,I04,MCB-U,15,EMS,8,80,
2020,20I4.1R06,I04,MCB-U,15,EMS,2,90,
2020,20I4.1R06,I04,MCB-U,15,EMS,2,50,
2020,20I4.1R06,I04,MCB-U,15,EMS,1,100,
2020,20I4.1R06,I04,MCB-U,15,CCF,1,266,135
2020,20I4.1R06,I04,MCB-U,15,EMS,1,40,
2020,20I4.1R06,I04,MCB-U,15,SFS,4,50,
2020,20I4.1R06,I04,MCB-U,15,SFS,4,60,
2020,20I4.1R06,I04,MCB-U,15,SFS,4,70,
2020,20I4.1R06,I04,MCB-U,15,RVS,4,30,
2020,20I4.1R06,I04,MCB-U,15,RVS,8,40,
2020,20I4.1R06,I04,MCB-U,15,SAS,5,40,
2020,20I4.1R06,I04,MCB-U,15,SAS,2,30,
2020,20I4.1R06,I04,MCB-U,15,BUM,1,70,
2020,20I4.1R06,I04,MCB-U,15,BUM,2,50,
2020,20I4.1R06,I04,MCB-U,15,BUM,2,60,
2020,20I4.1R06,I04,MCB-U,15,BUM,1,30,
2020,20I4.1R01,I04,MCB-U,15,SAR,1,276,164
2020,20I4.1R01,I04,MCB-U,15,GOR,1,205,91
2020,20I4.1R01,I04,MCB-U,15,LOG,1,446,133
2020,20I4.1R01,I04,MCB-U,15,SMB,1,259,210
2020,20I4.1R01,I04,MCB-U,15,LOP,1,90,
2020,20I4.1R01,I04,MCB-U,15,FRD,1,268,213
2020,20I4.1R01,I04,MCB-U,15,EMS,1,90,
2020,20I4.1R01,I04,MCB-U,15,EMS,7,60,
2020,20I4.1R01,I04,MCB-U,15,EMS,6,80,
2020,20I4.1R01,I04,MCB-U,15,EMS,1,30,
2020,20I4.1R01,I04,MCB-U,15,EMS,1,40,
2020,20I4.1R01,I04,MCB-U,15,SAS,3,40,
2020,20I4.1R01,I04,MCB-U,15,RVS,1,50,
2020,20I4.1R01,I04,MCB-U,15,RVS,1,40,
2020,20I4.1R01,I04,MCB-U,15,SFS,3,70,
2020,20I4.1R01,I04,MCB-U,15,SFS,4,60,
2020,20I4.1R01,I04,MCB-U,15,SFS,3,50,
2020,20I4.1R01,I04,MCB-U,15,BUM,2,70,
2020,20I4.1R01,I04,MCB-U,15,BUM,3,50,
2020,20I4.1R01,I04,MCB-U,15,BUM,1,40,
2020,20I4.1R01,I04,MCB-U,15,BUM,1,80,
2020,20I4.1R02,I04,MCB-U,15,CAP,1,603,2662
2020,20I4.1R02,I04,MCB-U,15,CAP,1,569,2394
2020,20I4.1R02,I04,MCB-U,15,WHB,1,369,582
2020,20I4.1R02,I04,MCB-U,15,SMB,1,273,224
2020,20I4.1R02,I04,MCB-U,15,SMB,1,190,82
2020,20I4.1R02,I04,MCB-U,15,SAR,1,330,308
2020,20I4.1R02,I04,MCB-U,15,CAP,1,550,2555
2020,20I4.1R02,I04,MCB-U,15,CCF,1,353,340
2020,20I4.1R02,I04,MCB-U,15,GOR,1,354,473
2020,20I4.1R02,I04,MCB-U,15,SMB,1,195,84
2020,20I4.1R02,I04,MCB-U,15,SMB,1,175,58
2020,20I4.1R02,I04,MCB-U,15,CAP,1,473,1693
2020,20I4.1R02,I04,MCB-U,15,SMB,1,177,61
2020,20I4.1R02,I04,MCB-U,15,SAR,1,263,150
2020,20I4.1R02,I04,MCB-U,15,WHB,1,349,517
2020,20I4.1R02,I04,MCB-U,15,RVC,1,427,1025
2020,20I4.1R02,I04,MCB-U,15,CCF,1,384,450
2020,20I4.1R02,I04,MCB-U,15,SHR,1,196,67
